"","P01","P02","P03","P04","P05","P06","P07","P08","P09","P10","P11","P12","P13","P14","P15","P16","P17","P18","P19","P20","P21","P22","P23","P24","P25","P26","P27","P28","P29","P30","P31","P32","P33","P34","P35","P36","P37","P38","P39","P40","P41","P42"
"Q47Z07",7.21931087984871,7.11531109060321,7.48640282660092,7.96210401955614,7.91577635932279,7.9175052113899,7.21740540629121,7.4120099222495,7.21964790135921,7.56156627002295,7.81330670210713,7.7545430637114,7.44987757018703,7.31003034391367,7.10807940650217,7.60211364968577,7.08370640104319,7.75288901431236,7.80461007336472,7.93651227696284,8.23438732549069,7.77580436814268,7.89141304934062,8.23167367999914,7.61866121174357,7.28443155020649,7.90051482029413,7.59557440593207,7.42758668830361,7.04472214706175,7.28704900906266,7.67480468649012,7.74579266302291,7.70426883429713,7.50487896414266,7.00060723615843,7.56579287925956,7.58187916065227,7.81575012808578,7.64137749977284,7.3768389497188,7.0876379988304
"Q47Z11",5.35492612008163,4.85182789111357,5.3553707466024,5.64727589318374,5.53681709739693,5.80157996661314,5.42341036883631,5.28097650010641,5.20325826111584,5.27006938266586,4.96486280672994,5.45358568353232,5.39284659944275,5.29364010166563,5.0510504266438,5.03050968374136,5.1197849712201,5.37393030049972,4.91107695816406,5.09812046881499,4.96234603210194,5.07491654241259,5.09741566216691,4.58968218365593,5.39170400536175,4.79855801191981,4.76256178806897,5.36862008236921,5.04862804389381,5.08080019406146,5.10073653485766,4.71088212338037,4.89734873222424,5.09084526046666,4.9332723764211,4.84404223168972,5.18683551262352,5.12045773268726,5.11486377662818,5.1799579592199,4.58284552926417,4.93107155850202
"Q47Z12",5.49872588996942,5.31226522581334,5.18085713156207,6.40657880913033,6.45822617780832,6.29003092255666,5.62806465010072,5.49877867403905,5.42867446637993,6.25601968003551,6.4671170332971,6.27907115676701,5.23179442898444,5.2845927394218,5.30503325003837,5.68888322374287,5.83705432190062,6.48687148253194,5.42506131772248,5.34146001336429,5.81336443541078,6.05522080810848,6.0712919995241,6.04160340196988,5.39111601986048,5.25899446756853,5.2230006482596,5.64366350140488,5.44396713378227,5.47614181817762,4.98150359129086,5.19933426824109,5.27032177637575,6.12118749860133,5.78429349581113,5.75395357988601,5.26024397896788,5.19387068986317,5.18827441088926,5.9207915686432,5.77173183972325,5.72069133620528
"Q47Z17",4.62468432683369,4.32804081581387,4.28409471808143,4.30036621058363,4.80657511932249,4.80830402974056,4.94470663817185,4.62473663704355,4.6250219108543,4.35925707155774,4.4410762692999,4.38230957626402,4.24757061173403,4.71540226558707,4.32080859258057,4.39980800411743,4.29643807847918,4.38065699971797,4.28037081553505,5.01173841799207,4.74667873056408,4.25157019849727,4.78221178752238,4.85943805399581,3.66146242473684,5.01173413828764,4.97574136322419,4.96030784515556,4.96224342161895,4.25744785077458,4.27738526517162,3.71760407878538,4.78859735407499,4.91699776848187,5.30256970085082,4.95030227417321,3.6085937432542,4.94660983868923,5.02848115547052,4.6841839018959,4.91149473056852,5.03733421607416
"Q47WV1",7.74371528232731,7.70164335054091,8.27067398530481,8.39385892057462,8.88713306691516,9.17126212364614,7.95331383282239,8.30319623529046,8.30347973070035,9.26010727530922,9.60985617302675,9.5753406998108,7.85563735356788,8.54070284441771,8.56114474357848,8.64014123433535,8.22643192591715,9.31065217078842,7.9588308367684,8.20476875054041,8.57197576758855,8.53770824177895,8.93871855212624,9.08809464303168,7.92488519324756,8.08447014128076,8.56930887313675,8.20992107082749,7.9708498545974,8.54359101510656,8.20738219202884,7.83663861473134,8.11913092860085,7.78810077700417,7.91063845093379,7.8214042131308,7.64962431455292,7.66571034949517,7.89958193444294,8.01471555969811,7.98423276777502,8.17146981184703
"Q47Z22",1.13013129007245,NA,NA,1.22087174659308,0.311967376266925,1.31374477044262,1.12824233517284,1.1301697414099,0.130523881768867,0.279786335910912,1.36158206246812,1.88774853206518,NA,NA,NA,1.90524642585566,1.21690467638598,1.30113188912374,1.78581492735915,0.195258327557225,0.252070581132063,1.7570230646889,0.28767958045628,0.364865405855888,0.166982448362742,1.19525883790134,0.159306825335626,1.14386082892282,2.95311864365911,2.17793851673249,1.19785416418108,1.22308460571314,1.29403024897385,1.68547474733112,2.54500123384771,1.13382921592537,1.11404250691817,1.13016613209142,1.21201132277115,0.189576002692238,1.67998123664126,2.22085091599858
"Q47Z35",4.02037984239557,4.13877342754051,4.50986470407492,1.52613489339475,1.61729144795035,2.61904647896307,3.4335082729862,3.75739354152301,3.43575269082277,NA,NA,NA,3.47333124717377,4.33348999183584,4.13153555222329,NA,2.52220909527331,1.60642464589524,3.82806496466183,4.08550143135058,4.36475799809117,3.06229855690479,1.59294498724046,2.67018064891727,3.4721979709921,3.82246459634779,3.78647186306582,NA,2.45104223333557,2.4832083673402,3.82508157790628,3.11329448034368,4.18429268201767,2.40581292209371,1.52834823891386,1.43910585874022,4.00429141653504,4.24276500545275,3.83921059401272,NA,NA,NA
"Q47Z39",2.62468939953863,2.74308491985639,2.69913936212075,NA,1.80656353182934,1.80830402974056,NA,1.62472512426517,1.62501614746281,1.77431007226876,1.85612170369308,1.79733173106968,1.66262278156785,1.71539127316422,3.32081597060415,1.81483171070288,NA,1.79568688577011,1.69539368413123,1.68978803883071,NA,NA,NA,NA,NA,NA,1.65383147969944,1.63839780494477,1.64033789723106,1.67249983109051,1.69242276445047,NA,NA,NA,2.71761083812217,1.62839228551193,3.19355624397536,NA,2.70655306058316,NA,NA,1.71538417321523
"Q47Z41",0.886350141887757,2.00477793833014,0.960787021585215,1.97707899173676,2.0682763530033,2.07000621922928,0.884461101182853,NA,0.886743590126293,2.62095255877872,2.11779062761698,1.05906125981231,NA,NA,NA,2.66149930254087,0.973184738312376,1.05736549680969,0.957081432023248,NA,NA,2.51324365805393,2.04388266332426,2.12113652281888,NA,NA,NA,0.900092542170915,0.902017447706968,0.934201372691139,NA,NA,1.05031516902597,0.856753320866214,0.979320408237424,1.89005299068872,NA,NA,NA,0.945878738206097,1.85124778225112,NA
"Q47Z43",5.99983077013911,6.44015075004701,5.88163184479958,6.41247486781218,6.64115367599137,6.50537892351832,5.58288695835676,6.16980791697923,6.32209499335044,6.6088724465867,6.69068797164526,5.97984809625633,6.20767747328439,5.89790496839246,6.2809149690591,6.35991279560787,5.67158057778193,6.17083803489493,5.65551741651528,5.38688464798511,6.1218213434383,5.84910658803035,6.47928741047256,6.4045094437775,6.03660981052313,5.38687827158326,5.61391971148454,6.01352369983358,6.18538499485878,6.50706485360461,6.0675677423232,5.9001085991992,5.48566866647114,6.14014008964187,5.41468176717,5.58848147331461,5.98374229430907,5.58479128592912,5.40362571732979,6.22925136752057,5.96471352045237,6.09054947032372
"Q47Z44",4.52066429643388,4.31712818187155,4.27317917574683,4.98989113096657,4.96559124358543,5.1897100781588,4.65626002982421,4.89922761251542,5.19907158630562,5.04878549210538,5.1306006101955,5.37139690650637,4.0440092098115,4.6113802283688,4.30989216135064,4.84832356910554,4.60745193291235,5.17709799734694,5.0768161404079,4.26385698993123,5.02116517641857,5.04801100209552,5.60419028656908,5.13392771622313,4.9359530867247,4.96429230876691,4.92830300208647,5.2124260545171,5.21436511653472,5.15342874484705,3.85143276857717,4.09900964223551,4.82207961290074,4.97647340837859,5.29165820607072,4.90286166085748,4.64207710343518,4.78369635924376,4.28059854955538,4.95866859918801,4.74858255294625,5.09680773738139
"Q47Z46",6.95111503077469,7.22151079689702,7.10356414971023,7.67926118428191,7.9172782175061,8.09409426312368,7.68617503968268,7.82563750158846,7.82592125528965,7.78878067110515,7.87059610652683,7.8607429885832,7.14103989634962,7.19383692135009,7.14027784783057,7.49490955201796,7.11590521494738,7.70708584647696,7.49577170308168,7.60120196384374,7.5470374575695,7.6810912256325,7.74607365589191,7.60090718975472,7.67595104467407,8.01623531756937,7.71720749862146,7.49532315583632,7.55170775989465,7.52943332249772,7.54936807598032,7.5745532783613,7.75245658413878,7.6095555068658,7.39767453030047,7.78487836883409,7.46554156448359,7.5360750812592,7.56349550115167,7.59557359378709,7.50096074970028,7.67926456193134
"Q47Z47",3.7441023382881,2.86249675355972,4.40351102017743,2.83481779554457,3.92598936576887,NA,3.74219818803586,3.74415379450611,4.32940149964561,4.8937097558906,4.5604894339192,4.91676418742381,4.36698433903686,4.41977948807862,4.85526007797214,3.93425673879235,5.15281758226789,4.50007423005372,3.81482254170758,4.39418552632736,4.45105350130555,4.37098016786676,3.90163267826911,4.56382073682487,3.78087662664744,4.39418236236203,3.77322579716795,4.75779309275002,5.08165749167064,4.79190494929367,4.81183978285084,4.42198608282955,4.90801034451414,5.03641232906935,5.42198428979594,4.74779179989139,5.04994170771537,5.32905987189578,3.82596270724606,2.80360134074795,4.70898170499534,4.41978262650746
"Q47XA7",7.28199956945113,7.2833531151289,7.29911319113243,8.161211641618,8.2739208122437,8.11769749002278,7.53687011439373,7.55442555763344,7.49128372827859,8.27334769305212,8.31272800917105,8.15365995637116,7.3929850491274,7.39133422278168,7.41177608375161,8.02554935551482,7.59385409647699,8.21964457649365,7.37134159517862,7.36574049500854,7.34665855987974,8.06836062484141,8.28126633191959,8.1807054695046,7.55978777431532,7.25025932144769,7.17362353698404,7.93579737120443,7.91348694337415,8.04029650695333,7.368353641367,7.23741920238759,7.4270520246041,8.05168721385262,8.22707686484374,8.11693420173449,7.42539002247207,7.3902504376287,7.45463151338934,8.22445643396811,8.06755937765177,8.06012923895094
"Q47Z48",4.49051276909735,5.12347690842328,5.21703529781561,5.09580397377712,4.67240261427567,5.32620958327051,4.68125079943895,4.8531360496557,4.49085210577636,6.15469539622074,5.82147400073044,5.44078276771368,4.52843171426362,4.35884112422477,5.11624525865984,5.45827736955534,5.57730024281363,5.76105780327606,5.5612401860112,5.33324483605284,5.50558896140905,5.89500350682195,5.64804111866119,5.37734264336498,5.42037818302807,5.44871767283031,5.17171700151278,6.1562830065588,5.78625251259717,5.4313994124849,5.65778753194719,5.77608248814158,5.75395892212822,6.29739966070951,6.5309684083443,6.38728606503082,5.57395893614431,5.77061797698231,5.67191551214131,6.32761727720639,6.23300397717244,5.6807687708113
"Q47Z53",5.24721071459665,3.3656042596338,4.32165460872476,4.33792550776174,5.01406385860293,5.01579660427669,4.83027057631814,4.24726308869924,4.24754674726425,NA,4.47863988619678,4.41987044377012,4.28513296209779,4.92289081696257,4.35837126428494,5.02233114637661,4.33400052426479,3.41822208473288,3.3179318014493,4.31233342523404,NA,3.28912475764187,3.40473415031147,NA,4.28398817757549,3.31233536432493,NA,4.26090252122787,NA,4.2950179798376,4.31495027243724,NA,4.41111948477646,4.8025582612382,4.34013348780696,4.25089990259309,3.23112883824094,3.24721370880693,3.32907277051399,4.30671084334156,4.212093482273,3.33792567614067
"Q47Z54",4.85242577955245,4.55578261360985,4.51183681285953,3.26506509128573,3.84167184523356,3.62101020549613,4.43547999307463,4.55291758303449,4.31219424693713,3.32396601847046,4.40578103514235,4.19501414433461,4.34977777705634,4.40257594571645,4.28551167752069,3.62754402696976,3.74657236345549,4.19335627013988,4.50811229118579,4.37698159725223,4.67485536315043,3.89434776480437,3.59492215839075,3.89453707223472,4.58964311697106,4.37697782686131,4.46651634204666,4.18804874368461,4.03797639044017,4.07015085847818,4.62060086027722,4.26727785690794,4.33826527471179,4.28224296242417,3.75270545662744,3.66347290958724,4.29576455894172,4.17434990881729,4.2562171391192,3.71928002265524,3.13923444645248,3.75049836784353
"Q47Z55",4.52066429643388,4.22401966480341,4.5951115900524,2.61137025121225,3.70255476212406,2.70429376558158,4.51875914791564,4.84264199017454,4.84292591779415,3.67026810175089,3.75208406668673,3.69332963965566,3.55858069326225,4.6113802283688,5.21678721740121,4.2957842306072,3.60745193291235,2.69166766342108,5.17635069078398,5.17075107827872,5.45001037349165,4.14754225898742,4.26315251332434,3.75541343991361,5.14240364801337,4.90770915716443,5.13475293854073,4.11932170342783,3.53629321142208,3.56846235317893,5.17336480638004,5.61358530019747,5.68457283852838,3.4910501389119,3.61358410158647,4.10931628064683,5.08953803135072,5.10562445413112,4.92445746003901,2.58014644852346,4.07050544991595,3.61137669791981
"Q47Z59",5.01823051384528,4.84711603929873,4.80316992862439,5.23447562408821,5.20012084019607,5.20185143648126,4.8788207645319,4.36620588295117,5.25957303454841,5.03033345517593,5.11215029395767,4.73146100415708,4.59671839294237,4.81944363471815,4.99188485822556,5.44939592744033,4.96751542749432,5.18923712764194,4.95145066179768,4.62392176266021,4.48814678989873,5.06014975142502,4.52368317277335,4.60090958903402,4.4029299472678,4.62391959841538,4.90985461897231,5.03192480614869,4.57442802389768,4.60660255721183,4.79645941880142,4.23668711490242,4.53006060932163,4.33653510079067,3.97364699896082,4.56248573597492,5.00214064275353,4.55879788621668,4.81058879449342,5.20325597867709,5.10864448402261,4.81944211579176
"Q47Z68",2.24981133430929,2.95315989045025,3.32424879050775,3.66245186515909,3.01666064520733,NA,2.83286748564604,3.2498630514656,3.25014240443764,2.98437288922309,3.06620544974299,2.42248433363507,3.87268979784935,2.34052015411498,3.68290065958972,3.76189066166845,3.33659282406609,3.00577838839706,2.90550054068144,3.89989413082179,3.37180180937445,2.29173821458433,1.4073396355207,2.48457477501228,2.87154419770739,3.31492307924305,2.27893253844212,4.26350215057994,3.587363810019,4.29761167829356,3.63947100445474,3.66465540052872,4.41371750314125,3.54212226622649,3.66465665418108,3.5754218303611,3.81868290807951,3.24980183099308,3.33167201125512,3.309302545514,3.2146846545566,1.34054637629981
"Q47Z69",4.48350906981796,4.27997182705213,4.55795678874891,3.83725846015001,4.34347285661633,3.34520680544807,3.7446354171375,4.7465946033319,3.16191145097886,3.89615856378369,3.39301493171171,4.33424155534164,4.19950255636938,3.83726711483922,3.85770819270251,3.3517347553642,3.24837325753285,3.33259484147182,3.81726498268645,3.22670132314227,4.28357301696102,3.20349463234792,3.31911642736055,3.9813015120019,3.78332487793343,3.81166846787041,3.19071306765019,3.17528004283453,3.76217286099769,3.20938988761189,3.22931186934113,3.254497651897,3.91045839166478,3.13196417309781,4.25450198828207,3.16527533064679,2.14549742311269,3.74654646687816,3.82840491931349,3.22108239460599,3.12645869193092,3.25229355340779
"Q47Z70",3.90126837766291,4.01965807995279,3.97571008344188,4.21437399947773,4.49819842949006,4.08488550076391,4.3143968589399,4.63828661193756,4.63857118972122,4.46591204799675,4.5477301568537,4.81089375078634,4.35422643656264,4.40702031729061,4.42746712318942,4.96589417620521,4.72502036868793,4.48731169969019,4.19438353927229,4.55135160944878,4.89772691339338,4.35822730865922,4.47383266239139,4.72098166455961,3.35308059362244,4.38142168533753,4.51535617248846,4.49992465104206,4.33193774518612,4.53403426960362,3.38404783577263,4.21657859032062,4.48021680154492,4.28669015158519,4.57915366451697,4.31999567802369,4.10757174091018,4.63823169595844,4.56809346136325,4.96076298237093,4.60311572760779,4.4070246094173
"Q47Z71",1.81156544829217,1.92995249928892,0.88600708017232,3.22421197643051,3.31539176676831,3.58014950089929,0.809662621459335,1.8116196135623,NA,2.54614737564393,3.0429913841811,3.3061599878359,NA,1.90228132490308,1.92272663995928,3.00171371254999,1.89835525995359,2.56754644747986,0.882321453185378,NA,NA,2.85347751637018,3.29101529301954,2.04631673855534,1.8483479580342,NA,NA,0.825219834442795,NA,2.44432517347302,NA,NA,0.975441908060569,NA,NA,NA,NA,NA,NA,2.45601512511513,0.776417390189064,1.90228938389293
"Q47Z72",5.86744632368328,5.98583790362675,5.77839354118015,5.61023865953984,5.88584011045616,5.94415161314579,5.81307197360478,5.81503156418072,5.86778256463895,5.01705655422398,5.2915142497687,5.04010882849946,5.95599272707677,5.95816511897073,6.02923135916527,4.95068950959548,4.95423473290044,5.55302715088157,6.55708108130519,6.21267742920237,6.53963450387757,5.62557433520204,5.53954763320043,5.7542777051516,6.09687161199709,6.29513716700877,6.13361276396615,5.32171292035939,5.32364788179845,5.42982290522664,6.12782870107574,6.40094192353931,6.58155422339847,5.20039991065206,5.24047603035209,5.23370444597257,6.32940514349639,6.38201620999376,6.38988392575978,4.57902005036767,4.02497591651881,3.95816897746769
"Q47XA8",7.32512521560058,7.55043276538033,7.28409471808143,8.03732937888358,8.12850553169731,8.16585881819171,7.52967058095715,7.37962627119293,7.48300350219348,8.23372689408805,8.71409202744987,8.41205754595964,7.41749479814113,7.41584367486271,7.37970257675581,7.76903936670201,7.79893598401222,8.08109613222767,7.64960769290573,7.54779131823228,7.74667729551426,7.9145335962945,7.86967696381232,8.18136828824393,7.66146529302903,7.81908906034524,7.69820628396894,7.88630631345938,7.81024095513699,8.0300407100467,7.33627983469549,7.57558953895659,7.95852173941683,7.63946463555294,7.8875328079047,7.91377651421438,7.36348479519903,7.53157390340324,7.61344215607908,8.04173336545665,7.87497099740804,7.92485830044744
